regulation_project_id;public_discussion_end
84315;08.10.2018 23:00:00
85366;20.11.2018 23:00:00
84535;16.10.2018 23:00:00
86001;18.12.2018 23:00:00
88759;14.03.2019 23:00:00
87622;28.01.2019 23:00:00
106837;18.08.2020 23:59:00
88554;01.03.2019 23:00:00
88551;28.02.2019 23:00:00
88620;04.03.2019 23:00:00
88776;14.03.2019 23:00:00
88761;14.03.2019 23:00:00
91496;03.06.2019 23:00:00
119648;07.09.2021 23:59:00
119303;24.09.2021 23:59:00
89591;29.03.2019 23:00:00
90236;16.04.2019 23:00:00
90765;16.05.2019 23:00:00
90777;07.05.2019 23:00:00
118584;11.08.2021 23:59:00
23060;24.02.2015 00:00:00
112559;19.02.2021 23:59:00
111327;18.12.2020 23:59:00
109597;05.11.2020 23:59:00
108199;24.09.2020 23:59:00
108654;07.10.2020 23:59:00
108655;07.10.2020 23:59:00
107624;09.09.2020 23:59:00
107443;03.09.2020 23:59:00
101194;14.05.2020 23:59:00
100950;17.04.2020 23:59:00
100792;10.04.2020 23:59:00
99864;11.03.2020 23:59:00
98233;10.01.2020 23:59:00
23182;18.04.2015 00:00:00
96977;02.12.2019 23:59:00
96580;13.11.2019 23:59:00
96010;07.11.2019 23:59:00
95361;10.10.2019 23:59:00
94544;03.09.2019 23:59:00
93960;27.08.2019 23:59:00
93976;27.08.2019 23:59:00
93745;16.08.2019 23:59:00
80781;04.06.2018 23:00:00
93501;08.08.2019 23:59:00
21030;None
93047;21.08.2019 23:59:00
92578;16.07.2019 23:59:00
92527;12.07.2019 23:59:00
16205;19.10.2014 00:00:00
91702;11.06.2019 23:00:00
21485;12.03.2015 00:00:00
91384;14.06.2019 23:00:00
15593;09.07.2014 00:00:00
18536;30.11.2014 00:00:00
23361;15.05.2015 00:00:00
17119;08.12.2014 00:00:00
15206;08.07.2014 00:00:00
20344;31.12.2014 00:00:00
18852;01.11.2014 00:00:00
7492;None
12985;15.07.2014 00:00:00
16039;None
6359;19.09.2013 00:00:00
17859;10.11.2014 00:00:00
23315;09.04.2015 00:00:00
16269;None
18042;05.11.2014 00:00:00
21945;13.03.2015 00:00:00
22012;26.03.2015 00:00:00
16553;None
13565;29.04.2014 00:00:00
19764;03.12.2015 23:00:00
11122;15.02.2014 00:00:00
16748;24.09.2014 00:00:00
11155;10.03.2014 00:00:00
18417;02.01.2015 00:00:00
16841;21.10.2014 00:00:00
12618;23.04.2014 00:00:00
19715;12.03.2015 00:00:00
23656;11.11.2016 23:00:00
19328;01.01.2015 00:00:00
19402;20.01.2015 23:59:00
14727;17.06.2015 00:00:00
13808;None
16417;23.07.2014 00:00:00
25853;13.06.2015 00:00:00
23335;15.04.2015 23:59:00
12919;18.03.2014 00:00:00
3920;13.07.2013 00:00:00
16561;29.07.2014 00:00:00
24173;20.05.2015 00:00:00
20009;20.11.2014 00:00:00
25503;15.05.2015 00:00:00
16683;01.08.2014 00:00:00
24802;08.05.2015 23:59:00
25952;11.07.2015 00:00:00
18615;04.10.2014 00:00:00
11531;04.02.2014 00:00:00
38917;01.09.2015 23:00:00
26489;19.06.2015 00:00:00
23744;18.03.2015 00:00:00
25877;30.05.2015 00:00:00
22348;03.02.2015 00:00:00
25987;03.06.2015 00:00:00
21623;01.01.2015 00:00:00
15548;19.06.2014 00:00:00
12030;23.02.2014 00:00:00
26960;04.07.2015 00:00:00
81389;29.06.2018 23:00:00
15699;25.06.2014 00:00:00
27008;07.07.2015 00:00:00
17658;02.09.2014 00:00:00
19592;06.11.2014 00:00:00
19595;06.11.2014 00:00:00
15903;19.07.2014 00:00:00
15904;19.07.2014 00:00:00
19639;07.11.2014 00:00:00
17745;05.09.2014 00:00:00
6611;10.09.2013 00:00:00
14121;30.04.2014 00:00:00
10833;02.01.2014 23:59:00
23572;19.03.2015 00:00:00
18148;04.10.2014 00:00:00
18439;11.07.2015 23:00:00
26826;01.07.2015 00:00:00
26778;30.06.2015 00:00:00
26490;19.06.2015 00:00:00
24701;21.04.2015 00:00:00
24581;16.04.2015 00:00:00
82718;12.09.2018 23:00:00
24850;24.04.2015 00:00:00
24842;24.04.2015 00:00:00
20900;12.12.2014 00:00:00
20992;31.12.2014 23:59:00
19547;26.07.2015 23:00:00
19622;17.07.2015 23:00:00
37367;23.11.2015 23:00:00
38256;21.08.2015 23:00:00
38402;12.08.2015 23:00:00
38680;08.12.2015 23:00:00
39417;09.09.2015 23:00:00
39497;10.09.2015 23:00:00
39841;22.09.2015 23:00:00
39842;22.09.2015 23:00:00
40326;13.10.2015 23:00:00
40331;10.02.2016 23:00:00
40336;10.02.2016 23:00:00
40370;05.11.2015 23:00:00
40455;09.10.2015 23:00:00
40572;02.11.2015 23:00:00
40626;16.10.2015 23:00:00
40713;20.10.2015 23:00:00
100512;02.04.2020 23:59:00
41048;29.10.2015 23:00:00
100515;02.04.2020 23:59:00
42467;02.12.2015 23:00:00
42983;15.12.2015 23:00:00
43083;16.12.2015 23:00:00
44394;31.12.2015 23:00:00
44859;29.01.2016 23:00:00
44970;18.01.2016 23:00:00
45319;01.02.2016 23:00:00
45324;29.01.2016 23:00:00
45803;15.02.2016 23:00:00
84842;06.03.2019 23:00:00
45923;18.02.2016 23:00:00
45979;12.04.2016 23:00:00
46938;24.03.2016 23:00:00
46952;25.03.2016 23:00:00
47384;19.04.2016 23:00:00
47456;12.04.2016 23:00:00
47459;12.04.2016 23:00:00
47506;13.04.2016 23:00:00
47649;19.04.2016 23:00:00
47963;06.05.2016 23:00:00
48028;29.04.2016 23:00:00
48153;06.05.2016 23:00:00
48418;16.05.2016 23:00:00
48740;26.05.2016 23:00:00
49231;09.06.2016 23:00:00
49539;21.06.2016 23:00:00
49270;10.06.2016 23:00:00
50749;29.07.2016 23:00:00
50865;02.08.2016 23:00:00
50866;02.08.2016 23:00:00
50873;03.08.2016 23:00:00
112161;21.01.2021 23:59:00
99837;11.03.2020 23:59:00
52530;19.09.2016 23:00:00
52850;07.09.2016 23:00:00
55405;11.10.2016 23:00:00
56091;01.11.2016 23:00:00
57538;16.11.2016 23:00:00
59126;30.11.2016 23:00:00
60371;29.12.2016 23:00:00
60670;10.02.2017 23:00:00
61129;27.01.2017 23:00:00
61354;17.02.2017 23:00:00
63433;10.04.2017 23:00:00
62949;27.03.2017 23:00:00
62980;18.04.2017 23:00:00
63395;07.04.2017 23:00:00
63751;20.04.2017 23:00:00
63958;26.05.2017 23:00:00
63965;15.05.2017 23:00:00
64259;05.05.2017 23:00:00
66978;21.06.2017 23:00:00
67460;04.07.2017 23:00:00
98493;27.01.2020 23:59:00
98503;27.01.2020 23:59:00
68220;24.07.2017 23:00:00
69528;02.08.2017 23:00:00
20625;07.01.2015 00:00:00
14980;31.05.2014 00:00:00
18177;19.09.2014 00:00:00
70241;28.08.2017 23:00:00
102624;18.06.2020 23:59:00
102699;20.06.2020 23:59:00
72614;21.11.2017 23:00:00
72806;15.09.2017 23:00:00
73539;11.10.2017 23:00:00
78994;02.04.2018 23:00:00
79843;28.04.2018 23:00:00
101887;01.06.2020 23:59:00
114680;15.04.2021 23:59:00
80948;05.06.2018 23:00:00
81410;02.07.2018 23:00:00
81431;25.06.2018 23:00:00
5555;01.10.2013 00:00:00
81766;09.07.2018 23:00:00
81891;13.07.2018 23:00:00
89355;08.04.2019 23:00:00
82274;09.08.2018 23:00:00
82976;30.08.2018 23:00:00
84576;24.10.2018 23:00:00
84795;31.10.2018 23:00:00
86147;13.12.2018 23:00:00
90906;21.05.2019 23:00:00
91954;20.06.2019 23:00:00
92308;01.07.2019 23:00:00
92412;17.07.2019 23:00:00
92798;16.07.2019 23:59:00
92816;16.07.2019 23:59:00
95104;02.10.2019 23:59:00
117915;30.07.2021 23:59:00
101779;08.05.2020 23:59:00
7781;07.03.2014 00:00:00
19466;08.01.2015 00:00:00
10921;None
10657;None
40160;20.10.2015 23:00:00
45405;02.02.2016 23:00:00
100948;08.05.2020 23:59:00
108173;23.09.2020 23:59:00
110114;25.11.2020 23:59:00
118217;09.08.2021 23:59:00
116763;08.07.2021 23:59:00
22782;21.04.2015 00:00:00
67027;22.06.2017 23:00:00
98023;25.12.2019 23:59:00
108960;07.12.2020 23:59:00
106670;20.08.2020 23:59:00
101492;08.07.2020 23:59:00
101055;29.04.2020 23:59:00
101101;23.04.2020 23:59:00
102078;08.06.2020 23:59:00
102144;18.06.2020 23:59:00
102171;10.06.2020 23:59:00
102155;10.06.2020 23:59:00
102447;24.06.2020 23:59:00
105510;21.07.2020 23:59:00
106164;31.07.2020 23:59:00
106661;27.08.2020 23:59:00
107069;28.08.2020 23:59:00
107432;14.10.2020 23:59:00
108268;02.10.2020 23:59:00
108467;15.10.2020 23:59:00
108496;09.10.2020 23:59:00
109155;27.10.2020 23:59:00
108945;07.12.2020 23:59:00
108952;07.12.2020 23:59:00
111643;12.01.2021 23:59:00
110231;26.11.2020 23:59:00
110278;20.11.2020 23:59:00
110519;11.12.2020 23:59:00
110655;09.12.2020 23:59:00
111017;17.12.2020 23:59:00
111038;28.12.2020 23:59:00
112383;29.01.2021 23:59:00
112461;11.02.2021 23:59:00
112543;18.02.2021 23:59:00
112664;30.03.2021 23:59:00
112674;17.02.2021 23:59:00
112931;24.02.2021 23:59:00
113264;16.03.2021 23:59:00
113422;11.03.2021 23:59:00
114028;02.04.2021 23:59:00
114284;07.05.2021 23:59:00
114669;29.04.2021 23:59:00
114713;15.04.2021 23:59:00
114717;29.04.2021 23:59:00
114783;23.04.2021 23:59:00
114984;30.04.2021 23:59:00
114987;30.04.2021 23:59:00
117932;26.07.2021 23:59:00
115012;30.04.2021 23:59:00
115130;14.05.2021 23:59:00
115160;24.05.2021 23:59:00
115315;17.05.2021 23:59:00
115363;24.05.2021 23:59:00
115676;25.05.2021 23:59:00
115687;26.05.2021 23:59:00
116000;28.05.2021 23:59:00
116442;18.06.2021 23:59:00
116450;21.06.2021 23:59:00
116485;20.08.2021 23:59:00
116631;17.06.2021 23:59:00
117211;06.07.2021 23:59:00
117323;15.07.2021 23:59:00
117767;06.08.2021 23:59:00
117790;05.08.2021 23:59:00
117920;05.08.2021 23:59:00
117937;05.08.2021 23:59:00
118049;04.08.2021 23:59:00
118216;10.08.2021 23:59:00
118636;19.08.2021 23:59:00
118904;25.08.2021 23:59:00
118811;31.08.2021 23:59:00
118921;25.08.2021 23:59:00
